Provincia,Partido,Localidad,ADSL,CABLEMODEM,DIALUP,FIBRAOPTICA,4G,3G,TELEFONIAFIJA,WIRELESS,SATELITAL
BUENOS AIRES,Bragado,Olascoaga,NO,NO,NO,NO,NO,NO,NO,SI,NO
BUENOS AIRES,Bragado,Warnes,SI,NO,NO,NO,NO,NO,NO,SI,NO
BUENOS AIRES,Brandsen,Altamirano,NO,NO,NO,NO,SI,NO,SI,NO,NO
BUENOS AIRES,Brandsen,Barrio El Mirador,NO,NO,NO,NO,SI,SI,NO,NO,NO
BUENOS AIRES,Brandsen,Barrio Las Golondrinas,NO,NO,NO,NO,SI,SI,NO,NO,NO
BUENOS AIRES,Brandsen,Barrio Los Bosquecitos,NO,NO,NO,NO,NO,NO,NO,NO,NO
BUENOS AIRES,Brandsen,Barrio Parque Las Acacias,NO,NO,NO,NO,NO,NO,NO,NO,NO
BUENOS AIRES,Brandsen,Campos de Roca,NO,NO,NO,NO,SI,SI,NO,NO,NO
BUENOS AIRES,Brandsen,Club de Campo Las Malvinas,NO,NO,NO,NO,NO,NO,NO,NO,NO
ENTRE RIOS,Parana,Pueblo Moreno,NO,NO,NO,NO,NO,NO,NO,NO,NO
RIO NEGRO,General Roca,Barrio Union,NO,NO,NO,NO,NO,NO,NO,SI,NO
BUENOS AIRES,Brandsen,Coronel Brandsen,SI,SI,NO,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Brandsen,Gomez,NO,NO,NO,NO,SI,NO,SI,NO,NO
BUENOS AIRES,Brandsen,Jeppener,SI,NO,NO,SI,SI,SI,SI,NO,NO
BUENOS AIRES,Brandsen,Oliden,NO,NO,NO,NO,SI,NO,SI,NO,NO
BUENOS AIRES,Brandsen,Posada de los Lagos,NO,NO,NO,NO,SI,SI,NO,NO,NO
BUENOS AIRES,Brandsen,Samborombon,NO,NO,NO,NO,NO,NO,NO,NO,NO
BUENOS AIRES,Campana,Alto Los Cardales,NO,NO,NO,SI,SI,SI,NO,SI,NO
BUENOS AIRES,Campana,Barrio Los Pioneros,NO,NO,NO,NO,SI,SI,NO,SI,NO
BUENOS AIRES,Campana,Campana,SI,SI,SI,SI,SI,SI,SI,SI,SI
BUENOS AIRES,Campana,Chacras del Rio Lujan,NO,NO,NO,NO,SI,SI,NO,SI,NO
BUENOS AIRES,Campana,Lomas del Rio Lujan (Est. Rio Lujan),NO,SI,NO,NO,SI,SI,NO,NO,NO
BUENOS AIRES,General Rodriguez,General Rodriguez,SI,SI,SI,SI,SI,SI,SI,SI,SI
BUENOS AIRES,General San Martin,Barrio Parque General San Martin,NO,NO,SI,SI,SI,NO,SI,SI,NO
BUENOS AIRES,General San Martin,Billinghurst,SI,SI,NO,SI,SI,SI,SI,NO,NO
BUENOS AIRES,General San Martin,Ciudad Del Libertador General San Martin,SI,SI,NO,SI,SI,SI,SI,SI,SI
BUENOS AIRES,General San Martin,Ciudad Jardin El Libertador,NO,SI,NO,NO,SI,SI,SI,NO,NO
BUENOS AIRES,General San Martin,Va Ma Irene De Los Remedios De Escalada,NO,SI,NO,NO,SI,SI,NO,NO,NO
BUENOS AIRES,General San Martin,Villa Ayacucho,NO,SI,NO,SI,SI,SI,NO,NO,NO
BUENOS AIRES,General San Martin,Villa Ballester,SI,SI,SI,SI,SI,SI,SI,SI,NO
BUENOS AIRES,General San Martin,Villa Bernardo Monteagudo,NO,SI,NO,SI,SI,SI,NO,NO,NO
BUENOS AIRES,General San Martin,Villa Chacabuco,NO,SI,NO,SI,SI,SI,NO,NO,NO
BUENOS AIRES,General San Martin,Villa Coronel Jose M. Zapiola,NO,SI,NO,SI,SI,SI,NO,NO,NO
BUENOS AIRES,General San Martin,Villa General Antonio J. De Sucre,NO,SI,NO,SI,SI,SI,NO,NO,NO
BUENOS AIRES,General San Martin,Villa General Eugenio Necochea,NO,SI,NO,SI,SI,SI,NO,NO,NO
BUENOS AIRES,General San Martin,Villa General Jose Tomas Guido,NO,SI,NO,SI,SI,SI,NO,NO,NO
BUENOS AIRES,General San Martin,Villa General Juan G. Las Heras,NO,SI,NO,SI,SI,SI,NO,NO,NO
BUENOS AIRES,General San Martin,Villa Godoy Cruz,NO,SI,NO,SI,SI,SI,NO,NO,NO
BUENOS AIRES,General San Martin,Villa Granaderos De San Martin,NO,SI,NO,SI,SI,SI,NO,SI,NO
BUENOS AIRES,General San Martin,Villa Gregoria Matorras,NO,SI,NO,SI,SI,SI,NO,NO,NO
BUENOS AIRES,General San Martin,Villa Jose Leon Suarez,SI,SI,NO,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Mercedes,Gowland,NO,NO,NO,SI,SI,SI,NO,SI,NO
BUENOS AIRES,Mercedes,Jorge Born,NO,NO,NO,NO,NO,NO,NO,SI,NO
BUENOS AIRES,Mercedes,Mercedes,SI,SI,SI,SI,SI,SI,SI,SI,SI
BUENOS AIRES,Mercedes,Tomas Jofre,NO,NO,NO,NO,NO,NO,NO,NO,NO
BUENOS AIRES,Merlo,Libertad,SI,SI,SI,SI,SI,SI,SI,SI,SI
BUENOS AIRES,Merlo,Mariano Acosta,SI,SI,NO,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Merlo,Merlo,SI,SI,SI,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Merlo,Pontevedra,SI,SI,SI,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Merlo,San Antonio De Padua,SI,SI,SI,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Monte,Abbott,NO,NO,NO,SI,SI,SI,SI,SI,SI
BUENOS AIRES,Monte,San Miguel del Monte (Est. Monte),SI,SI,SI,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Monte,Zenon Videla Dorna,NO,NO,NO,NO,SI,NO,NO,NO,NO
BUENOS AIRES,Monte Hermoso,Balneario Sauce Grande,SI,NO,NO,SI,SI,SI,SI,NO,NO
BUENOS AIRES,Monte Hermoso,Monte Hermoso,SI,NO,NO,SI,SI,SI,SI,NO,NO
BUENOS AIRES,Moreno,Cuartel V,NO,SI,SI,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Moreno,Francisco Alvarez,SI,SI,SI,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Tigre,Don Torcuato Este,SI,SI,SI,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Tigre,Don Torcuato Oeste,NO,NO,NO,NO,SI,SI,NO,SI,NO
BUENOS AIRES,Tigre,El Talar,SI,SI,NO,SI,SI,SI,SI,SI,SI
BUENOS AIRES,Tigre,General Pacheco,SI,SI,NO,SI,SI,SI,SI,SI,SI
BUENOS AIRES,Tigre,Los Troncos Del Talar,SI,SI,NO,SI,SI,SI,SI,NO,SI
BUENOS AIRES,Tigre,Nordelta,NO,SI,NO,SI,SI,SI,SI,NO,NO
RIO NEGRO,Ñorquinco,Mamuel Choique,NO,NO,NO,SI,NO,NO,SI,NO,NO
RIO NEGRO,Ñorquinco,Ñorquinco,NO,NO,NO,NO,NO,NO,SI,NO,SI
RIO NEGRO,Ñorquinco,Ojos de Agua,NO,NO,NO,NO,NO,NO,SI,NO,NO
BUENOS AIRES,Tigre,Ricardo Rojas,SI,SI,NO,SI,SI,SI,SI,NO,NO
BUENOS AIRES,Tigre,Rincon de Milberg,SI,SI,NO,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Tigre,Tigre,SI,SI,NO,SI,SI,SI,SI,SI,SI
BUENOS AIRES,Tordillo,General Conesa,SI,SI,NO,NO,SI,SI,SI,SI,NO
BUENOS AIRES,Tordillo,Villa Roch,NO,NO,NO,NO,SI,SI,NO,SI,NO
BUENOS AIRES,Tornquist,Chasico,NO,NO,NO,NO,NO,NO,SI,NO,NO
BUENOS AIRES,Tornquist,Saldungaray,SI,NO,NO,NO,SI,SI,SI,NO,NO
BUENOS AIRES,Tornquist,Sierra de la Ventana,NO,SI,NO,SI,SI,SI,SI,NO,NO
RIO NEGRO,Ñorquinco,Rio Chico (Est. Cerro Mesa),NO,NO,NO,NO,NO,NO,SI,NO,SI
RIO NEGRO,Pichi Mahuida,Barrio Esperanza,NO,NO,NO,SI,NO,NO,NO,NO,NO
BUENOS AIRES,Cañuelas,Alejandro Petion,SI,SI,SI,NO,SI,SI,SI,SI,NO
BUENOS AIRES,Cañuelas,Barrio Belgrano-Maximo Paz,NO,NO,NO,NO,SI,SI,NO,SI,NO
BUENOS AIRES,Cañuelas,Barrio El Taladro,NO,NO,NO,NO,SI,NO,NO,SI,NO
BUENOS AIRES,Cañuelas,Cañuelas,SI,SI,SI,SI,SI,SI,SI,SI,SI
BUENOS AIRES,Cañuelas,Gobernador Udaondo,NO,NO,NO,NO,SI,NO,NO,SI,NO
BUENOS AIRES,Cañuelas,Maximo Paz,NO,SI,NO,SI,NO,NO,NO,SI,NO
BUENOS AIRES,Cañuelas,Santa Rosa,NO,NO,NO,NO,SI,SI,NO,SI,SI
BUENOS AIRES,Cañuelas,Uribelarrea,SI,NO,NO,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Cañuelas,Vicente Casares,SI,NO,SI,NO,SI,SI,SI,SI,NO
BUENOS AIRES,Capitan Sarmiento,Capitan Sarmiento,SI,SI,NO,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Capitan Sarmiento,La Luisa,NO,NO,NO,NO,NO,NO,NO,SI,NO
BUENOS AIRES,Carlos Casares,Bellocq,NO,NO,SI,NO,NO,NO,SI,NO,NO
BUENOS AIRES,General San Martin,Villa Juan Martin De Pueyrredon,NO,SI,NO,SI,SI,SI,NO,NO,NO
BUENOS AIRES,General San Martin,Villa Libertad,NO,SI,NO,SI,SI,SI,NO,NO,NO
BUENOS AIRES,General San Martin,Villa Lynch,SI,SI,NO,SI,SI,SI,SI,NO,NO
BUENOS AIRES,General San Martin,Villa Maipu,SI,SI,NO,SI,SI,SI,SI,SI,NO
BUENOS AIRES,General San Martin,Villa Marques Alejandro Maria De Aguado,NO,SI,NO,SI,SI,SI,NO,NO,NO
BUENOS AIRES,General San Martin,Villa Parque Pres Figueroa Alcorta,NO,SI,NO,SI,SI,SI,NO,NO,NO
BUENOS AIRES,General San Martin,Villa Parque San Lorenzo,NO,SI,NO,SI,SI,SI,NO,NO,NO
BUENOS AIRES,General San Martin,Villa San Andres,SI,SI,NO,SI,SI,SI,SI,SI,NO
BUENOS AIRES,General San Martin,Villa Yapeyu,NO,SI,NO,SI,SI,SI,NO,NO,NO
BUENOS AIRES,General Viamonte,Baigorrita,SI,NO,NO,NO,SI,NO,SI,SI,NO
BUENOS AIRES,General Viamonte,La Delfina,NO,NO,NO,NO,NO,NO,NO,NO,NO
BUENOS AIRES,Moreno,La Reja,SI,SI,SI,SI,SI,SI,SI,SI,SI
BUENOS AIRES,Moreno,Moreno,SI,SI,SI,SI,SI,SI,SI,SI,SI
BUENOS AIRES,Moreno,Paso Del Rey,NO,SI,NO,SI,SI,SI,SI,SI,SI
BUENOS AIRES,Moreno,Trujui,SI,SI,SI,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Moron,Castelar,SI,SI,NO,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Moron,El Palomar,SI,SI,SI,SI,SI,SI,SI,SI,SI
BUENOS AIRES,Tornquist,Tornquist,SI,SI,NO,SI,SI,SI,SI,NO,SI
BUENOS AIRES,Tornquist,Tres Picos,NO,NO,NO,NO,SI,NO,NO,NO,NO
BUENOS AIRES,Tornquist,Villa Serrana La Gruta,NO,SI,NO,NO,NO,NO,NO,NO,NO
BUENOS AIRES,Tornquist,Villa Ventana,SI,NO,NO,NO,SI,NO,SI,NO,NO
BUENOS AIRES,Trenque Lauquen,30 de Agosto,NO,SI,NO,SI,SI,SI,SI,NO,NO
BUENOS AIRES,Trenque Lauquen,Berutti,NO,NO,NO,SI,SI,SI,SI,NO,NO
BUENOS AIRES,Trenque Lauquen,Girodias,SI,NO,NO,NO,NO,NO,SI,SI,NO
BUENOS AIRES,Trenque Lauquen,La Carreta,NO,NO,NO,NO,NO,NO,NO,SI,NO
BUENOS AIRES,Trenque Lauquen,Trenque Lauquen,SI,SI,SI,SI,SI,SI,SI,SI,SI
BUENOS AIRES,Trenque Lauquen,Tronge,NO,NO,NO,NO,NO,NO,NO,SI,NO
BUENOS AIRES,Tres Arroyos,Balneario Orense,NO,NO,NO,NO,SI,SI,NO,NO,NO
JUJUY,San Antonio,Los Alisos,SI,NO,NO,NO,NO,NO,NO,NO,NO
CABA,COMUNA 01,MONSERRAT,SI,SI,SI,SI,SI,SI,SI,SI,SI
CORDOBA,Calamuchita,La Cumbrecita,NO,NO,NO,NO,SI,SI,NO,SI,NO
CORDOBA,Calamuchita,Las Bajadas,NO,NO,NO,NO,SI,NO,NO,SI,NO
CORDOBA,Calamuchita,Las Caleras,NO,NO,NO,NO,NO,NO,SI,SI,NO
CORDOBA,Calamuchita,Los Condores,SI,NO,NO,NO,SI,SI,SI,SI,SI
CORDOBA,Calamuchita,Los Molinos,NO,NO,NO,NO,NO,NO,NO,SI,NO
CORDOBA,Calamuchita,Los Reartes,SI,NO,NO,SI,SI,SI,SI,SI,SI
CABA,COMUNA 06,CABALLITO,SI,SI,SI,SI,SI,SI,SI,SI,SI
CORDOBA,Rio Primero,La Puerta,NO,NO,NO,SI,SI,SI,SI,SI,NO
CORDOBA,Rio Primero,La Quinta,NO,NO,NO,NO,NO,NO,NO,SI,NO
CORDOBA,Rio Primero,Las Gramillas,NO,NO,NO,NO,SI,NO,SI,NO,NO
CORDOBA,Rio Primero,Las Saladas,NO,NO,NO,NO,NO,NO,SI,NO,NO
CORDOBA,Rio Primero,Maquinista Gallini,NO,NO,NO,NO,NO,NO,NO,NO,NO
CORDOBA,Rio Primero,Monte del Rosario,NO,NO,NO,NO,NO,NO,NO,NO,NO
CORDOBA,Rio Primero,Montecristo,SI,NO,NO,SI,SI,SI,SI,SI,SI
CORDOBA,Rio Primero,Obispo Trejo,NO,NO,NO,NO,SI,SI,NO,NO,NO
CABA,COMUNA 10,VILLA LURO,SI,SI,SI,SI,SI,SI,SI,SI,SI
CORDOBA,Totoral,Sinsacate,SI,NO,NO,SI,SI,SI,SI,SI,NO
CORDOBA,Totoral,Villa del Totoral,SI,NO,NO,SI,SI,SI,SI,SI,NO
CORDOBA,Tulumba,Cerro Colorado,NO,NO,NO,NO,NO,NO,NO,NO,NO
CORDOBA,Tulumba,Churqui Cañada,NO,NO,NO,NO,NO,NO,NO,NO,NO
CORDOBA,Tulumba,El Rodeo,NO,NO,NO,NO,NO,NO,NO,NO,NO
CORDOBA,Tulumba,El Tuscal,NO,NO,NO,NO,NO,NO,NO,NO,NO
CORDOBA,Tulumba,Las Arrias,SI,NO,NO,NO,SI,SI,SI,NO,NO
CABA,COMUNA 14,PALERMO,SI,SI,SI,SI,SI,SI,SI,SI,SI
ENTRE RIOS,Diamante,Aldea Valle Maria,NO,NO,NO,SI,SI,NO,SI,SI,NO
ENTRE RIOS,Diamante,Colonia Ensayo,NO,NO,NO,NO,NO,NO,SI,SI,NO
ENTRE RIOS,Diamante,Costa Grande,NO,NO,NO,NO,NO,NO,NO,NO,NO
ENTRE RIOS,Diamante,Diamante,SI,SI,NO,NO,SI,SI,SI,SI,NO
ENTRE RIOS,Diamante,Estacion Camps,NO,NO,NO,NO,NO,NO,SI,SI,NO
ENTRE RIOS,Diamante,Estacion Puiggari,NO,NO,NO,NO,NO,NO,NO,NO,NO
ENTRE RIOS,Diamante,General Alvear,NO,NO,NO,NO,SI,NO,SI,SI,NO
ENTRE RIOS,Diamante,General Racedo,NO,NO,NO,NO,SI,NO,SI,SI,NO
FORMOSA,Formosa,Formosa,SI,SI,NO,SI,SI,SI,SI,SI,SI
FORMOSA,Formosa,Gran Guardia,NO,NO,NO,NO,SI,NO,SI,SI,NO
FORMOSA,Formosa,Mariano Boedo,NO,NO,NO,NO,NO,NO,NO,SI,NO
FORMOSA,Formosa,Mojon de Fierro,NO,NO,NO,NO,SI,SI,NO,SI,SI
FORMOSA,Formosa,San Hilario,NO,NO,NO,NO,SI,NO,NO,SI,SI
FORMOSA,Formosa,Villa del Carmen,NO,NO,NO,SI,SI,SI,NO,SI,SI
FORMOSA,Formosa,Villa Trinidad,NO,NO,NO,NO,NO,NO,NO,NO,NO
FORMOSA,Laishi,Banco Payagua,NO,NO,NO,NO,NO,NO,NO,SI,NO
FORMOSA,Laishi,General Lucio Victorio Mansilla,SI,NO,NO,NO,SI,NO,SI,SI,SI
FORMOSA,Laishi,Herradura,NO,NO,NO,NO,SI,NO,SI,SI,NO
FORMOSA,Laishi,San Francisco de Laishi,NO,NO,NO,NO,SI,SI,SI,SI,SI
FORMOSA,Laishi,Tatane,NO,NO,NO,NO,SI,NO,NO,SI,NO
FORMOSA,Laishi,Villa Escolar,NO,NO,NO,NO,NO,NO,NO,SI,NO
LA PAMPA,Quemu Quemu,Quemu Quemu,NO,NO,SI,SI,SI,SI,SI,SI,SI
LA PAMPA,Quemu Quemu,Relmo,NO,NO,NO,NO,NO,SI,NO,NO,NO
LA PAMPA,Quemu Quemu,Villa Mirasol,NO,NO,NO,NO,NO,NO,SI,SI,NO
LA PAMPA,Rancul,Caleufu,NO,SI,NO,SI,SI,NO,SI,NO,SI
LA PAMPA,Rancul,Ingeniero Foster,NO,NO,NO,NO,NO,NO,NO,NO,NO
LA PAMPA,Rancul,La Maruja,NO,SI,NO,NO,NO,NO,SI,NO,SI
LA PAMPA,Rancul,Parera,NO,NO,NO,SI,SI,SI,SI,SI,SI
LA PAMPA,Rancul,Pichi Huinca,NO,NO,NO,SI,NO,NO,SI,NO,NO
LA PAMPA,Rancul,Quetrequen,NO,NO,NO,SI,NO,NO,SI,SI,SI
LA PAMPA,Rancul,Rancul,NO,NO,NO,SI,SI,NO,SI,SI,SI
LA PAMPA,Realico,Adolfo Van Praet,NO,SI,NO,NO,NO,NO,SI,SI,SI
LA PAMPA,Realico,Alta Italia,NO,NO,NO,NO,NO,NO,SI,SI,SI
LA PAMPA,Realico,Damian Maisonave (Est. Simson),NO,NO,NO,SI,NO,NO,SI,SI,NO
MENDOZA,General Alvear,Bowen,NO,SI,SI,NO,SI,SI,SI,SI,SI
MENDOZA,General Alvear,Carmensa,NO,NO,NO,NO,SI,NO,SI,SI,NO
MENDOZA,General Alvear,General Alvear,SI,SI,SI,SI,SI,SI,SI,SI,NO
MENDOZA,General Alvear,Los Compartos,NO,NO,NO,NO,SI,SI,NO,NO,NO
MENDOZA,Godoy Cruz,Gobernador Benegas,NO,NO,NO,SI,SI,SI,NO,NO,NO
MENDOZA,Godoy Cruz,Godoy Cruz,SI,SI,SI,SI,SI,SI,SI,SI,SI
MENDOZA,Godoy Cruz,LAS TORTUGAS,NO,NO,NO,SI,SI,SI,NO,NO,NO
MENDOZA,Godoy Cruz,Presidente Sarmiento,NO,NO,NO,NO,NO,NO,NO,NO,NO
MENDOZA,Godoy Cruz,SAN FRANCISCO DEL MONTE,NO,NO,NO,SI,SI,SI,NO,NO,NO
MENDOZA,Godoy Cruz,Villa Hipodromo,NO,NO,NO,SI,SI,SI,NO,NO,NO
MENDOZA,Godoy Cruz,Villa Marini,NO,NO,NO,NO,SI,SI,NO,NO,NO
SALTA,Grl. Jose de San Martin,Pacara,NO,NO,NO,NO,NO,NO,NO,NO,NO
MENDOZA,Malargüe,Malargüe,NO,SI,NO,SI,SI,SI,SI,SI,SI
MENDOZA,Rivadavia,Andrade,NO,NO,NO,NO,NO,NO,NO,SI,NO
MENDOZA,Rivadavia,Barrio Cooperativa Los Campamentos,NO,NO,NO,NO,SI,NO,NO,SI,NO
MENDOZA,Rivadavia,Barrio Rivadavia,NO,NO,NO,NO,NO,NO,NO,SI,NO
MENDOZA,Rivadavia,Cuadro Ortega,NO,NO,NO,NO,NO,SI,NO,NO,NO
MENDOZA,Rivadavia,El Mirador,NO,NO,NO,SI,NO,NO,NO,SI,NO
MENDOZA,Rivadavia,La Central,NO,NO,NO,NO,SI,SI,NO,SI,NO
MENDOZA,Rivadavia,La Esperanza,NO,NO,NO,NO,NO,NO,NO,SI,NO
MENDOZA,Rivadavia,La Florida,NO,NO,NO,NO,NO,NO,NO,SI,NO
MENDOZA,Rivadavia,La Libertad,NO,NO,NO,NO,NO,NO,NO,SI,NO
MENDOZA,Rivadavia,Los Árboles,NO,NO,NO,NO,NO,NO,NO,SI,NO
MENDOZA,Rivadavia,Los Campamentos,NO,NO,NO,NO,SI,NO,SI,SI,NO
MENDOZA,Rivadavia,Medrano,NO,NO,SI,NO,SI,SI,SI,SI,NO
MENDOZA,Rivadavia,Mundo Nuevo,NO,NO,NO,NO,SI,SI,NO,SI,NO
MENDOZA,Rivadavia,Reduccion de Abajo,NO,NO,NO,NO,NO,NO,SI,SI,NO
MENDOZA,Rivadavia,Rivadavia,SI,NO,SI,SI,SI,SI,SI,SI,SI
MENDOZA,Rivadavia,Santa Maria de Oro,NO,NO,NO,NO,NO,NO,NO,SI,NO
MISIONES,General Manuel Belgrano,Bernardo de Irigoyen,NO,NO,NO,SI,SI,NO,SI,NO,NO
MISIONES,General Manuel Belgrano,Caburei,NO,NO,NO,NO,NO,NO,NO,NO,NO
MISIONES,General Manuel Belgrano,Dos Hermanas,NO,NO,NO,NO,SI,NO,NO,NO,NO
MISIONES,General Manuel Belgrano,Integracion,NO,NO,NO,NO,NO,NO,SI,NO,NO
MISIONES,General Manuel Belgrano,Piñalito Norte,NO,NO,NO,NO,SI,NO,NO,NO,NO
MISIONES,General Manuel Belgrano,Puerto Andresito,NO,NO,NO,NO,NO,NO,NO,NO,NO
MISIONES,General Manuel Belgrano,Puerto Deseado,NO,NO,NO,NO,NO,NO,NO,NO,NO
MISIONES,General Manuel Belgrano,San Antonio,NO,NO,NO,NO,SI,SI,SI,NO,NO
MISIONES,Guarani,El Soberbio,NO,NO,NO,NO,SI,NO,SI,SI,SI
MISIONES,Guarani,Fracran,NO,NO,NO,NO,SI,SI,NO,SI,NO
MISIONES,Guarani,San Vicente,NO,NO,NO,SI,SI,SI,SI,SI,NO
MISIONES,Iguazu,Esperanza,SI,SI,NO,SI,SI,SI,SI,SI,NO
MISIONES,Iguazu,Libertad,SI,NO,NO,NO,SI,SI,SI,NO,NO
MISIONES,Iguazu,Puerto Iguazu,SI,SI,NO,SI,SI,SI,SI,NO,SI
MISIONES,Iguazu,Villa Cooperativa,NO,NO,NO,NO,NO,NO,NO,NO,NO
NEUQUEN,Lacar,San Martin de los Andes,SI,SI,NO,SI,SI,SI,SI,SI,SI
NEUQUEN,Lacar,Villa Lago Meliquina,SI,NO,NO,SI,SI,NO,SI,SI,NO
NEUQUEN,Loncopue,Chorriaca,NO,NO,NO,NO,NO,NO,NO,SI,SI
NEUQUEN,Loncopue,Loncopue,NO,SI,SI,NO,SI,NO,SI,SI,SI
NEUQUEN,Los Lagos,Villa La Angostura,SI,NO,SI,SI,SI,SI,SI,SI,SI
NEUQUEN,Los Lagos,Villa Traful,NO,NO,NO,NO,NO,NO,SI,NO,SI
NEUQUEN,Minas,Andacollo,SI,NO,SI,SI,NO,NO,SI,SI,SI
NEUQUEN,Minas,Huinganco,NO,NO,SI,NO,NO,NO,SI,SI,SI
NEUQUEN,Minas,Las Ovejas,NO,NO,NO,NO,NO,NO,SI,SI,NO
NEUQUEN,Minas,Los Miches,NO,NO,NO,NO,NO,NO,NO,NO,NO
NEUQUEN,Minas,Manzano Amargo,NO,NO,NO,NO,NO,NO,NO,SI,NO
NEUQUEN,Minas,Varvarco,NO,NO,NO,NO,SI,NO,NO,SI,NO
NEUQUEN,Minas,Villa del Nahueve,NO,NO,NO,NO,NO,NO,NO,SI,NO
RIO NEGRO,Bariloche,San Carlos de Bariloche,SI,SI,SI,SI,SI,SI,SI,SI,SI
RIO NEGRO,Bariloche,Villa Campanario,NO,NO,NO,NO,SI,SI,NO,NO,NO
RIO NEGRO,Bariloche,Villa Catedral,SI,NO,NO,NO,SI,SI,SI,NO,NO
RIO NEGRO,Bariloche,Villa Llao Llao,SI,NO,NO,NO,SI,SI,SI,NO,NO
RIO NEGRO,Bariloche,Villa Los Coihues,NO,NO,NO,NO,SI,SI,NO,NO,SI
RIO NEGRO,Bariloche,Villa Mascardi,NO,NO,NO,SI,SI,SI,NO,NO,NO
RIO NEGRO,Conesa,Barrio Colonia Conesa,NO,NO,NO,NO,NO,NO,NO,NO,NO
RIO NEGRO,Conesa,Barrio Planta Compresora de Gas,NO,NO,NO,NO,NO,NO,NO,NO,NO
RIO NEGRO,Conesa,General Conesa,SI,NO,NO,SI,SI,SI,SI,SI,SI
RIO NEGRO,El Cuy,Aguada Guzman,NO,NO,NO,NO,NO,NO,NO,NO,SI
RIO NEGRO,El Cuy,Cerro Policia,NO,NO,NO,SI,SI,SI,SI,NO,NO
RIO NEGRO,El Cuy,El Cuy,SI,NO,SI,NO,NO,NO,SI,NO,SI
RIO NEGRO,El Cuy,Las Perlas,NO,NO,NO,SI,SI,NO,NO,SI,SI
RIO NEGRO,El Cuy,Mencue,NO,NO,NO,NO,NO,NO,SI,NO,SI
SALTA,Anta,El Quebrachal,NO,SI,NO,SI,SI,SI,SI,NO,SI
SALTA,Anta,Gaona,NO,SI,NO,SI,SI,NO,SI,NO,SI
SALTA,Anta,General Pizarro,NO,NO,NO,SI,SI,NO,NO,SI,SI
SALTA,Anta,Joaquin V. Gonzalez,SI,SI,NO,SI,SI,SI,SI,NO,SI
SALTA,Anta,Las Lajitas,NO,SI,NO,SI,SI,SI,SI,SI,SI
SALTA,Anta,Luis Burela,NO,NO,NO,NO,NO,NO,NO,SI,NO
SALTA,Anta,Macapillo,NO,NO,NO,NO,NO,NO,NO,NO,NO
SALTA,Anta,Nuestra Señora de Talavera,NO,NO,NO,NO,SI,SI,NO,NO,NO
SALTA,Anta,Piquete Cabado,NO,NO,NO,NO,NO,NO,NO,SI,SI
SALTA,Anta,Rio del Valle,NO,NO,NO,NO,NO,NO,NO,SI,SI
SALTA,Anta,Tolloche,NO,NO,NO,SI,NO,NO,NO,NO,SI
SALTA,Cachi,Cachi,NO,NO,NO,SI,SI,SI,SI,SI,SI
SALTA,Cachi,Payogasta,NO,NO,NO,NO,SI,NO,SI,SI,NO
SALTA,Cafayate,Cafayate,SI,NO,NO,SI,SI,SI,SI,SI,SI
SAN JUAN,Rawson,Rawson,SI,NO,SI,NO,SI,SI,SI,SI,SI
SAN JUAN,Rawson,Villa Bolaños,NO,NO,NO,NO,NO,NO,NO,SI,NO
SAN JUAN,Rawson,Villa Krause,NO,NO,NO,NO,SI,SI,NO,SI,NO
SAN JUAN,Rivadavia,Rivadavia,SI,NO,SI,SI,SI,SI,SI,SI,SI
SAN JUAN,San Martin,Barrio Sadop,NO,NO,NO,NO,NO,NO,NO,SI,NO
SAN JUAN,San Martin,Dos Acequias (Est. Los Angacos),NO,NO,NO,NO,NO,NO,NO,SI,NO
SAN JUAN,San Martin,San Isidro (Est. Los Angacos),SI,NO,NO,NO,SI,SI,NO,SI,NO
SAN JUAN,San Martin,Villa Dominguito (Est. Puntilla Blanca),NO,NO,NO,NO,NO,NO,NO,SI,NO
SAN JUAN,San Martin,Villa Don Bosco (Est. Angaco Sud),NO,NO,NO,SI,SI,SI,SI,SI,NO
SAN JUAN,San Martin,Villa El Salvador,NO,NO,NO,NO,NO,NO,NO,SI,NO
SAN JUAN,San Martin,Villa San Martin,NO,NO,NO,NO,SI,SI,NO,SI,SI
SAN JUAN,Santa Lucia,Alto De Sierra,NO,NO,NO,NO,SI,SI,NO,SI,NO
SAN JUAN,Santa Lucia,Colonia Gutierrez,NO,NO,NO,NO,SI,SI,NO,NO,NO
SAN JUAN,Santa Lucia,Santa Lucia,SI,NO,SI,SI,SI,SI,SI,SI,NO
